date,limit_up,close,prev_settlement,open_interest,volume,limit_down,high,low,prev_close,open,total_turnover,settlement,dominant_id
2018-07-11,10308.0,9723.0,9739.0,171844.0,266906.0,9170.0,9754.0,9563.0,9465.0,9613.0,25121192720.0,9675.0,AP1810
2018-07-12,10240.0,9627.0,9675.0,162408.0,220912.0,9110.0,9790.0,9626.0,9460.0,9755.0,20885020480.0,9717.0,AP1810
2018-07-13,10285.0,9577.0,9717.0,157174.0,295256.0,9149.0,9641.0,9485.0,9364.0,9603.0,27441092640.0,9557.0,AP1810
2018-07-16,10115.0,9510.0,9557.0,155272.0,191300.0,8999.0,9587.0,9453.0,9314.0,9543.0,17695250000.0,9513.0,AP1810
2018-07-17,10068.0,9354.0,9513.0,135274.0,439730.0,8958.0,9559.0,9097.0,9247.0,9520.0,39769181200.0,9307.0,AP1810
2018-07-18,9906.0,9389.0,8624.0,197040.0,395528.0,8736.0,9446.0,9304.0,9091.0,9343.0,38753833440.0,9378.0,AP1901
2018-07-19,9966.0,9903.0,9378.0,239696.0,657938.0,8790.0,9915.0,9449.0,9809.0,9449.0,66853080180.0,9741.0,AP1901
2018-07-20,10351.0,9959.0,9741.0,249346.0,448426.0,9131.0,9995.0,9813.0,10323.0,9960.0,46340342840.0,9914.0,AP1901
2018-07-23,10535.0,9795.0,9914.0,231342.0,457130.0,9293.0,9958.0,9755.0,10379.0,9905.0,46988392700.0,9859.0,AP1901
2018-07-24,10476.0,9865.0,9859.0,234264.0,360992.0,9242.0,9900.0,9717.0,10215.0,9761.0,37016119680.0,9834.0,AP1901
2018-07-25,10450.0,9837.0,9834.0,228640.0,539282.0,9218.0,10119.0,9835.0,10285.0,9930.0,56079935180.0,9979.0,AP1901
2018-07-26,10603.0,9923.0,9979.0,225254.0,328752.0,9355.0,9949.0,9788.0,10257.0,9810.0,33785843040.0,9857.0,AP1901
2018-07-27,10474.0,9931.0,9857.0,211322.0,295620.0,9240.0,9975.0,9821.0,10343.0,9940.0,30507984000.0,9900.0,AP1901
2018-07-30,10520.0,10041.0,9900.0,220196.0,267750.0,9280.0,10068.0,9878.0,10351.0,9960.0,27859387500.0,9985.0,AP1901
2018-07-31,10610.0,10287.0,9985.0,242462.0,353602.0,9360.0,10299.0,10004.0,10461.0,10100.0,37259042740.0,10117.0,AP1901
2018-08-01,10750.0,10251.0,10117.0,245144.0,380966.0,9484.0,10368.0,10189.0,10707.0,10300.0,40767171660.0,10281.0,AP1901
2018-08-02,10924.0,10292.0,10281.0,244768.0,356610.0,9638.0,10330.0,10095.0,10671.0,10200.0,37911209100.0,10211.0,AP1901
2018-08-03,10849.0,10565.0,10211.0,250694.0,429508.0,9573.0,10590.0,10272.0,10712.0,10300.0,46708995000.0,10455.0,AP1901
2018-08-06,11108.0,11055.0,10455.0,256490.0,468870.0,9802.0,11108.0,10595.0,10985.0,10670.0,52560327000.0,10790.0,AP1901
2018-08-07,11463.0,10835.0,10790.0,228346.0,562816.0,10117.0,11276.0,10811.0,11475.0,11079.0,64706955520.0,11077.0,AP1901
2018-08-08,11767.0,10887.0,11077.0,230450.0,501786.0,10387.0,10975.0,10605.0,11255.0,10676.0,56455942860.0,10831.0,AP1901
2018-08-09,11507.0,10710.0,10831.0,224598.0,470154.0,10155.0,10910.0,10610.0,11307.0,10898.0,52455081780.0,10737.0,AP1901
2018-08-10,11407.0,10759.0,10737.0,220286.0,329842.0,10067.0,10874.0,10660.0,11130.0,10673.0,36889529280.0,10764.0,AP1901
2018-08-13,11436.0,10865.0,10764.0,218814.0,272048.0,10092.0,10967.0,10765.0,11179.0,10780.0,30716939680.0,10871.0,AP1901
2018-08-14,11549.0,11020.0,10871.0,229238.0,351902.0,10193.0,11030.0,10700.0,11285.0,10880.0,39571379900.0,10825.0,AP1901
2018-08-15,11500.0,10974.0,10825.0,228150.0,316302.0,10150.0,11028.0,10888.0,11440.0,11015.0,35992004580.0,10959.0,AP1901
2018-08-16,11642.0,11026.0,10959.0,221956.0,354108.0,10276.0,11076.0,10635.0,11394.0,10809.0,39982334280.0,10871.0,AP1901
2018-08-17,11549.0,11549.0,10871.0,230302.0,429702.0,10193.0,11549.0,10982.0,11446.0,11080.0,50369668440.0,11302.0,AP1901
2018-08-20,12006.0,11459.0,11302.0,213752.0,585588.0,10598.0,11896.0,11427.0,11969.0,11580.0,70487227560.0,11617.0,AP1901
2018-08-21,12340.0,11490.0,11617.0,218492.0,410418.0,10894.0,11677.0,11332.0,11879.0,11446.0,48938242320.0,11504.0,AP1901
2018-08-22,12220.0,11444.0,11504.0,219310.0,393996.0,10788.0,11740.0,11420.0,11910.0,11490.0,47314979640.0,11589.0,AP1901
2018-08-23,12310.0,10886.0,11589.0,198472.0,558806.0,10868.0,11538.0,10868.0,11864.0,11421.0,65128839300.0,11235.0,AP1901
2018-08-24,11935.0,11035.0,11235.0,199160.0,462364.0,10535.0,11077.0,10845.0,11306.0,10930.0,52723366920.0,10983.0,AP1901
2018-08-27,11668.0,11430.0,10983.0,230968.0,418318.0,10298.0,11437.0,11060.0,11455.0,11060.0,48888824660.0,11267.0,AP1901
2018-08-28,11969.0,11496.0,11267.0,233816.0,388922.0,10565.0,11568.0,11362.0,11850.0,11424.0,46211712040.0,11462.0,AP1901
2018-08-29,12175.0,11490.0,11462.0,233250.0,365516.0,10749.0,11638.0,11386.0,11916.0,11450.0,43540265920.0,11492.0,AP1901
2018-08-30,12207.0,11403.0,11492.0,232310.0,453080.0,10777.0,11525.0,11170.0,11910.0,11452.0,53386416400.0,11363.0,AP1901
2018-08-31,12070.0,11509.0,11363.0,244240.0,410758.0,10656.0,11549.0,11273.0,11823.0,11397.0,48678930580.0,11431.0,AP1901
2018-09-03,12143.0,11311.0,11431.0,235728.0,396506.0,10719.0,11528.0,11191.0,11929.0,11480.0,46656861020.0,11347.0,AP1901
2018-09-04,12054.0,11160.0,11347.0,234768.0,550762.0,10640.0,11307.0,10960.0,11731.0,11288.0,63442274780.0,11099.0,AP1901
2018-09-05,11791.0,11107.0,11099.0,240648.0,409628.0,10407.0,11373.0,11091.0,11580.0,11186.0,47713469440.0,11228.0,AP1901
